number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at
INC0001497,Resolved,False,2,0,11,False,Caller80,Operator23,2024-02-02 05:03:00,Operator16,2024-02-02 05:07:00,Analyst29,2024-02-14 08:26:53,Direct Opening,Elazığ Plant,Database,Backup,Data Loss,2 - Medium,3 - Low,4 - Low,Application Support,Analyst30,False,False,Send SMS,,,,,Solved (Work Around),Resolver29,2024-02-14 07:33:54,2024-02-14 08:26:53
INC0001498,Closed,False,3,0,9,False,Caller5,Operator4,2023-09-18 00:11:00,Operator26,2023-09-18 00:16:00,Analyst13,2023-09-26 13:44:10,Email,Data Center Alpha,Hardware,Laptop,Configuration Error,3 - Low,3 - Low,4 - Low,Database Admin,Analyst47,True,True,Send Email,,,,,Solved (Permanently),Resolver18,2023-09-26 01:23:01,2023-09-26 13:44:10
INC0001499,Resolved,False,1,0,7,False,Caller15,Operator19,2023-01-20 01:10:00,Operator9,2023-01-20 01:14:00,Analyst43,2023-02-03 11:24:13,Email,İstanbul Regional,Hardware,Printer,Service Unavailable,3 - Low,2 - Medium,4 - Low,Infrastructure,Analyst37,False,True,Do Not Notify,,,Vendor11,,Closed/Resolved by Caller,Resolver5,2023-02-02 04:38:58,2023-02-03 11:24:13
INC0001500,Closed,False,0,0,5,True,Caller154,Operator9,2024-01-09 11:32:00,Operator2,2024-01-09 11:37:00,Analyst50,2024-01-11 03:49:54,Self Service,İzmir Office,Software,Operating System,Performance Degradation,2 - Medium,3 - Low,4 - Low,Network Operations,Analyst39,True,False,Send SMS,,,Vendor14,,Solved (Permanently),Resolver40,2024-01-09 23:18:47,2024-01-11 03:49:54
INC0001501,New,True,1,1,11,False,Caller75,Operator10,2024-12-03 13:27:00,Operator28,2024-12-03 13:31:00,Analyst6,2024-12-03 21:18:11,IVR,Data Center Alpha,Inquiry / Help,Password Reset,Intermittent Failure,1 - High,2 - Medium,2 - High,Network Operations,Analyst7,False,False,Send Email,,,,,,,,
INC0001502,Resolved,False,1,0,12,True,Caller151,Operator23,2024-02-24 23:03:00,Operator11,2024-02-24 23:07:00,Analyst45,2024-03-01 09:42:27,IVR,Elazığ Plant,Software,Email,Data Loss,3 - Low,3 - Low,4 - Low,Service Desk,Analyst3,True,True,Do Not Notify,,,,,Not Solved (Too Costly),Resolver6,2024-02-29 21:28:13,2024-03-01 09:42:27
INC0001503,Closed,False,1,0,6,True,Caller151,Operator27,2024-04-03 19:37:00,Operator12,2024-04-03 19:41:00,Analyst33,2024-04-06 21:13:27,Email,Elazığ Plant,Inquiry / Help,Information,Performance Degradation,2 - Medium,2 - Medium,3 - Moderate,Network Operations,Analyst39,True,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver40,2024-04-06 01:05:45,2024-04-06 21:13:27
INC0001504,Resolved,False,2,0,8,False,Caller68,Operator7,2023-05-18 12:28:00,Operator23,2023-05-18 12:31:00,Analyst18,2023-05-30 22:02:50,Self Service,Elazığ Plant,Database,Performance,Service Unavailable,2 - Medium,3 - Low,4 - Low,Application Support,Analyst34,True,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver7,2023-05-30 10:46:39,2023-05-30 22:02:50
INC0001505,Resolved,False,4,0,5,False,Caller130,Operator25,2024-11-19 19:55:00,Operator7,2024-11-19 19:55:00,Analyst40,2024-12-03 21:42:14,IVR,İstanbul Regional,Hardware,Peripheral,Service Unavailable,2 - Medium,3 - Low,4 - Low,End User Support,Analyst21,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver10,2024-12-03 14:09:48,2024-12-03 21:42:14
INC0001506,Resolved,False,3,0,4,True,Caller108,Operator23,2023-04-10 07:13:00,Operator9,2023-04-10 07:17:00,Analyst45,2023-04-15 22:58:26,Self Service,Remote - VPN,Network,DNS,Security Alert,3 - Low,3 - Low,4 - Low,Service Desk,Analyst20,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver24,2023-04-14 23:24:50,2023-04-15 22:58:26
INC0001507,Resolved,False,0,0,8,True,Caller186,Operator7,2023-12-23 00:28:00,Operator13,2023-12-23 00:33:00,Analyst2,2023-12-30 16:42:30,Direct Opening,Bandırma HQ,Hardware,Peripheral,Performance Degradation,2 - Medium,3 - Low,4 - Low,Infrastructure,Analyst35,True,True,Do Not Notify,,,,,Not Solved (Too Costly),Resolver30,2023-12-29 10:28:00,2023-12-30 16:42:30
INC0001508,Resolved,False,2,1,17,True,Caller74,Operator30,2024-01-18 08:04:00,Operator15,2024-01-18 08:04:00,Analyst31,2024-01-26 09:19:10,Self Service,Data Center Alpha,Network,VPN,Security Alert,3 - Low,3 - Low,4 - Low,DevOps Team,Analyst45,False,True,Send Email,PRB0000226,,,,Not Solved (Too Costly),Resolver1,2024-01-24 17:12:48,2024-01-26 09:19:10
INC0001509,Resolved,False,2,0,15,False,Caller58,Operator22,2024-06-21 08:55:00,Operator28,2024-06-21 09:00:00,Analyst40,2024-06-27 02:03:25,IVR,Remote - VPN,Network,VPN,Configuration Error,2 - Medium,2 - Medium,3 - Moderate,Infrastructure,Analyst13,False,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver10,2024-06-25 11:44:54,2024-06-27 02:03:25
INC0001510,Resolved,False,2,0,6,False,Caller133,Operator2,2023-06-23 12:00:00,Operator15,2023-06-23 12:04:00,Analyst5,2023-07-04 04:51:42,Direct Opening,Data Center Alpha,Hardware,Printer,System Slow,3 - Low,3 - Low,4 - Low,Cloud Services,Analyst37,True,False,Do Not Notify,PRB0000197,,,,Closed/Resolved by Caller,Resolver10,2023-07-03 00:38:00,2023-07-04 04:51:42
INC0001511,Closed,False,2,1,5,True,Caller193,Operator2,2024-09-23 12:04:00,Operator8,2024-09-23 12:07:00,Analyst27,2024-09-24 21:16:44,Email,Bandırma HQ,Hardware,Peripheral,Performance Degradation,2 - Medium,3 - Low,4 - Low,Cloud Services,Analyst39,False,False,Send SMS,,RFC0000149,,,Not Solved (Not Reproducible),Resolver5,2024-09-23 20:57:00,2024-09-24 21:16:44
INC0001512,Closed,False,1,0,16,False,Caller1,Operator15,2023-05-24 14:20:00,Operator4,2023-05-24 14:21:00,Analyst19,2023-06-06 06:24:31,Direct Opening,Elazığ Plant,Inquiry / Help,Training,Cannot Access,2 - Medium,3 - Low,4 - Low,Cloud Services,Analyst2,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver19,2023-06-04 17:48:27,2023-06-06 06:24:31
INC0001513,Closed,False,3,0,12,False,Caller58,Operator25,2023-09-25 16:13:00,Operator3,2023-09-25 16:16:00,Analyst46,2023-10-09 17:03:27,Direct Opening,İzmir Office,Hardware,Laptop,Security Alert,3 - Low,2 - Medium,4 - Low,Service Desk,Analyst20,True,False,Send Email,PRB0000303,,,,Not Solved (Too Costly),Resolver22,2023-10-07 17:21:57,2023-10-09 17:03:27
INC0001514,Closed,False,0,0,12,False,Caller59,Operator4,2024-01-21 00:45:00,Operator4,2024-01-21 00:47:00,Analyst11,2024-02-04 01:07:42,IVR,Remote - VPN,Hardware,Laptop,Login Issue,2 - Medium,3 - Low,4 - Low,End User Support,Analyst20,False,True,Do Not Notify,PRB0000109,,Vendor9,,Solved (Permanently),Resolver29,2024-02-03 11:43:24,2024-02-04 01:07:42
INC0001515,Resolved,False,1,0,8,False,Caller56,Operator1,2023-01-18 17:11:00,Operator28,2023-01-18 17:16:00,Analyst17,2023-01-23 15:08:52,Phone,Data Center Alpha,Hardware,Desktop,Performance Degradation,2 - Medium,2 - Medium,3 - Moderate,Database Admin,Analyst30,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver7,2023-01-22 13:33:39,2023-01-23 15:08:52
INC0001516,Resolved,False,1,0,5,True,Caller170,Operator15,2023-02-13 08:57:00,Operator2,2023-02-13 08:57:00,Analyst12,2023-02-18 07:57:44,Phone,İzmir Office,Database,Query,Login Issue,3 - Low,2 - Medium,4 - Low,Security Operations,Analyst1,True,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver3,2023-02-18 00:28:10,2023-02-18 07:57:44
INC0001517,Resolved,False,3,0,14,True,Caller90,Operator8,2024-04-21 23:09:00,Operator8,2024-04-21 23:12:00,Analyst14,2024-04-23 06:02:21,Self Service,Bandırma HQ,Hardware,Laptop,Service Unavailable,2 - Medium,2 - Medium,3 - Moderate,Cloud Services,Analyst46,True,False,Do Not Notify,,RFC0000148,,,Solved (Permanently),Resolver32,2024-04-22 09:12:42,2024-04-23 06:02:21
INC0001518,Closed,False,3,2,19,True,Caller39,Operator10,2023-09-08 09:56:00,Operator1,2023-09-08 09:58:00,Analyst31,2023-09-09 08:36:27,Self Service,İzmir Office,Software,Email,Cannot Access,1 - High,2 - Medium,2 - High,Infrastructure,Analyst37,False,False,Do Not Notify,,RFC0000099,,,Closed/Resolved by Caller,Resolver24,2023-09-08 22:51:46,2023-09-09 08:36:27
INC0001519,Closed,False,0,0,6,True,Caller12,Operator3,2024-05-07 16:12:00,Operator23,2024-05-07 16:13:00,Analyst20,2024-05-08 07:32:46,IVR,İstanbul Regional,Inquiry / Help,Password Reset,Service Unavailable,2 - Medium,3 - Low,4 - Low,Security Operations,Analyst26,False,True,Send SMS,,,,,Not Solved (Not Reproducible),Resolver24,2024-05-08 02:39:06,2024-05-08 07:32:46
INC0001520,Resolved,False,4,0,8,True,Caller44,Operator1,2024-06-08 06:43:00,Operator4,2024-06-08 06:48:00,Analyst25,2024-06-12 04:53:37,Self Service,İzmir Office,Network,DNS,Login Issue,3 - Low,2 - Medium,4 - Low,DevOps Team,Analyst36,True,False,Send Email,,,,,Not Solved (Not Reproducible),Resolver3,2024-06-10 16:16:49,2024-06-12 04:53:37
INC0001521,Resolved,False,0,0,3,True,Caller170,Operator5,2024-04-12 18:07:00,Operator22,2024-04-12 18:12:00,Analyst41,2024-04-20 00:40:22,Direct Opening,Ankara Office,Inquiry / Help,Account Access,Cannot Access,2 - Medium,3 - Low,4 - Low,Data Center Operations,Analyst44,False,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver11,2024-04-19 11:12:21,2024-04-20 00:40:22
INC0001522,Closed,False,1,1,4,True,Caller65,Operator10,2023-01-11 12:56:00,Operator26,2023-01-11 12:56:00,Analyst10,2023-01-12 06:48:43,IVR,İzmir Office,Network,Wireless,Login Issue,3 - Low,1 - High,3 - Moderate,End User Support,Analyst19,False,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver4,2023-01-11 19:53:34,2023-01-12 06:48:43
INC0001523,Awaiting Vendor,True,4,0,17,True,Caller36,Operator19,2023-02-20 12:40:00,Operator9,2023-02-20 12:44:00,Analyst14,2023-02-23 13:09:29,IVR,İzmir Office,Software,Office Suite,System Slow,3 - Low,2 - Medium,4 - Low,Data Center Operations,Analyst2,True,False,Do Not Notify,,,,,,,,
INC0001524,Closed,False,0,0,6,True,Caller52,Operator22,2024-11-11 17:28:00,Operator22,2024-11-11 17:28:00,Analyst6,2024-11-12 14:43:41,Email,Ankara Office,Hardware,Desktop,Service Unavailable,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst27,True,True,Do Not Notify,,,,,Not Solved (Too Costly),Resolver24,2024-11-12 14:06:57,2024-11-12 14:43:41
INC0001525,Closed,False,1,0,11,True,Caller53,Operator7,2023-10-01 05:02:00,Operator25,2023-10-01 05:02:00,Analyst40,2023-10-02 23:39:24,IVR,İzmir Office,Database,Access,System Slow,3 - Low,2 - Medium,4 - Low,DevOps Team,Analyst11,False,False,Do Not Notify,PRB0000416,RFC0000098,,,Not Solved (Not Reproducible),Resolver27,2023-10-01 21:02:32,2023-10-02 23:39:24
INC0001526,Closed,False,2,0,17,True,Caller79,Operator8,2024-05-06 20:16:00,Operator26,2024-05-06 20:19:00,Analyst37,2024-05-07 08:58:24,Direct Opening,Elazığ Plant,Inquiry / Help,How To,Performance Degradation,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst1,True,False,Do Not Notify,PRB0000177,,,,Solved (Permanently),Resolver17,2024-05-07 06:11:27,2024-05-07 08:58:24
INC0001527,Closed,False,1,0,3,False,Caller145,Operator26,2023-09-03 00:43:00,Operator28,2023-09-03 00:44:00,Analyst34,2023-09-07 11:05:53,Phone,Remote - VPN,Network,Firewall,Error Message,1 - High,2 - Medium,2 - High,DevOps Team,Analyst14,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver15,2023-09-06 18:54:20,2023-09-07 11:05:53
INC0001528,Resolved,False,3,0,14,False,Caller32,Operator24,2023-02-24 15:35:00,Operator1,2023-02-24 15:39:00,Analyst22,2023-02-27 23:05:44,Phone,Data Center Beta,Network,Connectivity,Service Unavailable,1 - High,2 - Medium,2 - High,Data Center Operations,Analyst30,True,False,Send SMS,,,,,Not Solved (Not Reproducible),Resolver2,2023-02-26 13:41:06,2023-02-27 23:05:44
INC0001529,Resolved,False,2,0,14,True,Caller96,Operator14,2024-03-23 02:07:00,Operator16,2024-03-23 02:09:00,Analyst28,2024-03-24 20:06:40,Direct Opening,Remote - VPN,Hardware,Peripheral,Login Issue,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst40,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver17,2024-03-24 14:31:18,2024-03-24 20:06:40
INC0001530,Closed,False,5,2,12,True,Caller17,Operator22,2023-08-22 23:48:00,Operator8,2023-08-22 23:48:00,Analyst20,2023-08-24 17:17:00,Email,Bandırma HQ,Hardware,Peripheral,Configuration Error,1 - High,3 - Low,3 - Moderate,Cloud Services,Analyst34,True,True,Send SMS,,,,,Closed/Resolved by Caller,Resolver6,2023-08-23 08:29:17,2023-08-24 17:17:00
INC0001531,Resolved,False,0,1,8,False,Caller192,Operator8,2024-10-19 04:47:00,Operator15,2024-10-19 04:50:00,Analyst17,2024-10-27 18:01:49,Email,Data Center Beta,Software,Email,Cannot Access,3 - Low,3 - Low,4 - Low,DevOps Team,Analyst3,True,True,Send SMS,,,,,Solved (Work Around),Resolver23,2024-10-27 10:20:37,2024-10-27 18:01:49
INC0001532,Awaiting Vendor,True,0,1,2,True,Caller66,Operator15,2024-11-21 23:45:00,Operator18,2024-11-21 23:45:00,Analyst31,2024-11-22 05:20:44,Email,Remote - VPN,Database,Query,Data Loss,1 - High,2 - Medium,2 - High,Network Operations,Analyst18,False,False,Send Email,,,,,,,,
INC0001533,Resolved,False,3,0,13,True,Caller69,Operator8,2023-07-18 10:41:00,Operator18,2023-07-18 10:41:00,Analyst13,2023-07-24 05:38:51,Phone,İzmir Office,Database,Query,Data Loss,2 - Medium,3 - Low,4 - Low,DevOps Team,Analyst43,False,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver1,2023-07-24 04:59:08,2023-07-24 05:38:51
INC0001534,Closed,False,1,0,10,False,Caller135,Operator26,2024-06-16 00:03:00,Operator6,2024-06-16 00:08:00,Analyst28,2024-06-27 03:02:54,Phone,Data Center Beta,Network,Connectivity,Cannot Access,2 - Medium,3 - Low,4 - Low,Security Operations,Analyst45,False,True,Send SMS,,,,,Not Solved (Too Costly),Resolver13,2024-06-26 13:24:01,2024-06-27 03:02:54
INC0001535,Resolved,False,5,0,6,True,Caller167,Operator8,2023-03-22 16:36:00,Operator1,2023-03-22 16:37:00,Analyst50,2023-03-24 07:15:57,Direct Opening,İstanbul Regional,Software,ERP,Data Loss,1 - High,2 - Medium,2 - High,Data Center Operations,Analyst8,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver36,2023-03-23 06:18:04,2023-03-24 07:15:57
INC0001536,Closed,False,2,0,4,True,Caller94,Operator12,2024-12-08 21:35:00,Operator29,2024-12-08 21:35:00,Analyst14,2024-12-12 12:06:39,Direct Opening,Elazığ Plant,Hardware,Desktop,Performance Degradation,3 - Low,2 - Medium,4 - Low,DevOps Team,Analyst35,True,True,Send SMS,PRB0000204,,,,Solved (Work Around),Resolver16,2024-12-10 21:14:20,2024-12-12 12:06:39
INC0001537,Resolved,False,1,0,6,False,Caller136,Operator17,2024-05-30 17:04:00,Operator3,2024-05-30 17:09:00,Analyst1,2024-06-02 17:15:42,Self Service,Bandırma HQ,Database,Query,Cannot Access,2 - Medium,1 - High,2 - High,Data Center Operations,Analyst6,False,False,Do Not Notify,PRB0000262,,,,Solved (Work Around),Resolver39,2024-06-01 18:36:07,2024-06-02 17:15:42
INC0001538,Resolved,False,1,0,6,False,Caller109,Operator19,2024-10-26 01:21:00,Operator12,2024-10-26 01:26:00,Analyst16,2024-11-07 13:07:41,Direct Opening,Remote - VPN,Inquiry / Help,Account Access,Cannot Access,3 - Low,3 - Low,4 - Low,Cloud Services,Analyst38,True,True,Send SMS,,RFC0000043,,,Closed/Resolved by Caller,Resolver27,2024-11-05 23:20:42,2024-11-07 13:07:41
INC0001539,Resolved,False,1,0,2,False,Caller22,Operator9,2023-04-13 05:05:00,Operator23,2023-04-13 05:07:00,Analyst5,2023-04-16 03:12:25,Email,Bandırma HQ,Database,Access,Data Loss,2 - Medium,1 - High,2 - High,Security Operations,Analyst29,True,True,Do Not Notify,,,Vendor9,,Not Solved (Too Costly),Resolver20,2023-04-16 00:06:36,2023-04-16 03:12:25
INC0001540,Resolved,False,0,0,7,True,Caller7,Operator23,2024-05-30 18:25:00,Operator14,2024-05-30 18:26:00,Analyst49,2024-06-07 10:18:06,Email,Remote - VPN,Hardware,Monitor,Service Unavailable,2 - Medium,3 - Low,4 - Low,Application Support,Analyst27,True,False,Do Not Notify,,RFC0000106,,,Not Solved (Not Reproducible),Resolver15,2024-06-05 19:45:30,2024-06-07 10:18:06
INC0001541,Closed,False,0,0,12,True,Caller127,Operator29,2024-03-01 20:59:00,Operator17,2024-03-01 21:04:00,Analyst24,2024-03-07 21:18:04,Direct Opening,Elazığ Plant,Hardware,Desktop,Login Issue,2 - Medium,3 - Low,4 - Low,Security Operations,Analyst22,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver29,2024-03-07 04:19:52,2024-03-07 21:18:04
INC0001542,Closed,False,0,0,14,True,Caller100,Operator16,2023-10-26 17:34:00,Operator21,2023-10-26 17:38:00,Analyst4,2023-11-01 15:39:18,Email,İzmir Office,Hardware,Desktop,Configuration Error,3 - Low,3 - Low,4 - Low,DevOps Team,Analyst12,False,True,Send SMS,,,,,Not Solved (Too Costly),Resolver27,2023-11-01 02:50:24,2023-11-01 15:39:18
INC0001543,Awaiting User Info,True,0,0,11,False,Caller157,Operator29,2023-08-02 13:37:00,Operator27,2023-08-02 13:39:00,Analyst36,2023-08-04 09:44:06,Phone,Data Center Alpha,Software,Operating System,Performance Degradation,3 - Low,2 - Medium,4 - Low,Infrastructure,Analyst8,True,False,Send Email,PRB0000423,,,,,,,
INC0001544,Closed,False,2,1,13,True,Caller75,Operator6,2023-01-04 23:54:00,Operator12,2023-01-04 23:59:00,Analyst3,2023-01-05 16:44:32,Phone,Data Center Alpha,Inquiry / Help,Account Access,Performance Degradation,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst24,False,False,Do Not Notify,,,Vendor2,,Solved (Permanently),Resolver32,2023-01-05 15:11:34,2023-01-05 16:44:32
INC0001545,Closed,False,1,0,2,False,Caller192,Operator14,2024-11-17 07:48:00,Operator30,2024-11-17 07:48:00,Analyst25,2024-11-24 11:49:11,Phone,Data Center Alpha,Network,DNS,Service Unavailable,1 - High,3 - Low,3 - Moderate,Infrastructure,Analyst13,True,False,Do Not Notify,PRB0000355,,,,Not Solved (Not Reproducible),Resolver25,2024-11-24 06:15:41,2024-11-24 11:49:11
INC0001546,Closed,False,5,0,11,False,Caller93,Operator9,2024-09-07 22:44:00,Operator13,2024-09-07 22:48:00,Analyst2,2024-09-12 17:27:32,IVR,İstanbul Regional,Software,ERP,Data Loss,1 - High,2 - Medium,2 - High,Database Admin,Analyst27,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver39,2024-09-10 23:51:08,2024-09-12 17:27:32
INC0001547,New,True,1,1,11,False,Caller74,Operator4,2024-12-23 02:27:00,Operator10,2024-12-23 02:31:00,Analyst41,2024-12-29 05:21:01,Phone,İstanbul Regional,Database,Replication,Intermittent Failure,3 - Low,2 - Medium,4 - Low,Application Support,Analyst20,False,False,Do Not Notify,PRB0000381,,,,,,,
INC0001548,Closed,False,4,0,7,True,Caller22,Operator26,2023-09-04 22:39:00,Operator7,2023-09-04 22:39:00,Analyst18,2023-09-08 13:55:41,Self Service,Remote - VPN,Hardware,Desktop,Configuration Error,3 - Low,3 - Low,4 - Low,Data Center Operations,Analyst40,True,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver32,2023-09-07 23:48:05,2023-09-08 13:55:41
INC0001549,Resolved,False,0,2,3,False,Caller73,Operator4,2023-05-15 15:03:00,Operator8,2023-05-15 15:06:00,Analyst26,2023-05-30 13:53:28,IVR,Data Center Beta,Hardware,Monitor,Configuration Error,2 - Medium,3 - Low,4 - Low,Cloud Services,Analyst32,False,True,Send Email,,,,,Not Solved (Too Costly),Resolver31,2023-05-29 06:49:06,2023-05-30 13:53:28
INC0001550,Resolved,False,1,0,12,False,Caller7,Operator30,2023-08-12 22:05:00,Operator6,2023-08-12 22:09:00,Analyst35,2023-08-21 04:57:31,Direct Opening,Ankara Office,Database,Replication,Data Loss,2 - Medium,3 - Low,4 - Low,Application Support,Analyst36,True,False,Send Email,,,,,Solved (Work Around),Resolver25,2023-08-21 03:30:48,2023-08-21 04:57:31
INC0001551,Resolved,False,1,0,11,False,Caller21,Operator10,2024-02-01 23:17:00,Operator4,2024-02-01 23:21:00,Analyst35,2024-02-11 05:48:35,Email,Remote - VPN,Inquiry / Help,Information,Login Issue,3 - Low,3 - Low,4 - Low,Service Desk,Analyst48,False,True,Send Email,,,,,Not Solved (Too Costly),Resolver4,2024-02-10 04:52:49,2024-02-11 05:48:35
INC0001552,Closed,False,3,0,11,True,Caller71,Operator29,2024-04-08 12:23:00,Operator2,2024-04-08 12:25:00,Analyst30,2024-04-14 21:16:40,Self Service,İzmir Office,Network,Firewall,Login Issue,3 - Low,2 - Medium,4 - Low,Application Support,Analyst40,True,False,Do Not Notify,PRB0000230,,,,Solved (Permanently),Resolver15,2024-04-14 09:09:20,2024-04-14 21:16:40
INC0001553,Closed,False,0,0,6,False,Caller8,Operator4,2023-11-18 21:33:00,Operator7,2023-11-18 21:37:00,Analyst37,2023-11-24 10:51:56,Direct Opening,İstanbul Regional,Inquiry / Help,Password Reset,Login Issue,3 - Low,1 - High,3 - Moderate,Database Admin,Analyst21,False,False,Send Email,,,,,Not Solved (Not Reproducible),Resolver26,2023-11-23 11:48:39,2023-11-24 10:51:56
INC0001554,Closed,False,4,1,18,True,Caller144,Operator13,2023-09-08 10:48:00,Operator7,2023-09-08 10:51:00,Analyst35,2023-09-11 11:37:12,Phone,İstanbul Regional,Database,Performance,System Slow,2 - Medium,2 - Medium,3 - Moderate,Application Support,Analyst10,False,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver17,2023-09-11 08:15:36,2023-09-11 11:37:12
